year,PGM_CODE,prog,ship,POWER,metier,TOR_CODE,week,quar,TRIPNR,duration_meas,duration_tot,SCIENTIFIC_NAME,ENGLISH_NAME,DUTCH_NAME,ICES_CODE,nodc,class_length,SSE_CATEGORY,GEAR_SUBTYPE,GEAR_COUNT,w_soort_meashauls,n_per_hour,n_total_trip,w_per_hour,w_total_trip,hpsegment2,gear
2014,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,44,4,1026,240,4980,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,0.773277787,0.57291675,47.55209025,0.193319447,16.04551407,Groot,pulse
2014,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,46,4,1028,165,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,NA,2,0.760166291,0.924242546,57.99621973,0.276424106,17.34561265,Euro,pulse
2014,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,48,4,1030,265,5270,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,0.175139752,0.226415094,19.88679245,0.039654284,3.482967904,Groot,pulse
2014,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1031,195,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,14,d,sum,2,0.190935957,1.153846154,85.96153846,0.058749525,4.37683963,Euro,pulse
2014,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1031,195,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,15,d,sum,2,0.235356698,1.153846154,85.96153846,0.072417446,5.395099687,Euro,pulse
2014,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1031,195,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,0.868099275,1.153846154,85.96153846,0.267107469,19.89950645,Euro,pulse
2014,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,48,4,1033,210,4755,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,1.582890345,1.714285714,135.8571429,0.452254384,35.84115995,Groot,pulse
2014,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,48,4,1033,210,4755,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,4.187144924,4,317,1.196327121,94.80892435,Groot,pulse
2014,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,48,4,1033,210,4755,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,2.699442062,2.285714286,181.1428571,0.771269161,61.12308097,Groot,pulse
2014,DISBT,self sampling,HD22,1470,TBB_DEF_70-99,Boomkor12e,49,4,1034,255,7695,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,0.487354174,0.495356235,63.52943718,0.11467157,14.70662889,Groot,pulse
2014,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,43,4,1035,75,1440,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,1.309911608,6.9473688,166.7368512,1.047929286,25.15030287,Euro,pulse
2014,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,43,4,1035,75,1440,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.754035536,6.9473688,166.7368512,1.403228429,33.67748229,Euro,pulse
2014,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,43,4,1035,75,1440,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,4.020670545,13.8947376,333.4737024,3.216536436,77.19687446,Euro,pulse
2015,DISBT,self sampling,GO48,1467,TBB_DEF_70-99,Boomkor12e,6,1,1061,230,4090,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,NA,2,1.154190876,1.141304348,77.79891304,0.301093272,20.52452471,Groot,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,6,1,1062,240,3755,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,0.998466652,0.9461805,59.21512963,0.249616663,15.62184282,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,6,1,1062,240,3755,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,0.374922471,0.27777775,17.38425752,0.093730618,5.865974496,Euro,pulse
2015,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,6,1,1063,250,4765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,0.581547773,0.46666656,37.06110264,0.139571466,11.08430056,Groot,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,8,1,1068,210,3455,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,0.439086597,0.621118,35.76604483,0.125453313,7.224019962,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1069,170,3250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,NA,2,0.910248819,1.074168706,58.18413824,0.321264289,17.40181565,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1069,170,3250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,NA,2,1.073641668,1.122994588,60.82887353,0.378932353,20.52550247,Euro,pulse
2015,DISBT,self sampling,HD22,1470,TBB_DEF_70-99,Boomkor12e,8,1,1073,255,5431,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,0.769460584,0.68627451,62.11928105,0.181049549,16.3880017,Groot,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,10,1,1081,210,4635,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,12,d,NA,2,0.069927005,0.625,48.28125,0.019979144,1.543388886,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,10,1,1081,210,4635,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,NA,2,1.308482789,1.25,96.5625,0.373852225,28.88008441,Euro,pulse
2015,DISBT,self sampling,UK33,1750,TBB_DEF_70-99,Boomkor12w,10,1,1082,260,5030,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,13,d,sum,2,0.440844974,2.5,209.5833333,0.101733456,8.528654685,Groot,non-pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,13,1,1091,210,4195,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,14,d,NA,2,0.056573611,0.317460286,22.19576498,0.016163889,1.130125234,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,13,1,1091,210,4195,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,15,d,NA,2,0.139470622,0.634920571,44.39152995,0.039848749,2.786091706,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,15,2,1093,155,4104,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,12,d,NA,2,0.247014882,2.991202452,204.5982477,0.095618664,6.540316614,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,15,2,1093,155,4104,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,14,d,NA,2,0.264764527,2.012903226,137.6825807,0.102489494,7.010281414,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,15,2,1093,155,4104,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,NA,2,1.050295161,2.012903226,137.6825807,0.406565869,27.80910541,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,15,2,1093,155,4104,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,NA,2,1.371838299,2.012903226,137.6825807,0.53103418,36.32273792,Euro,pulse
2015,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,15,2,1094,220,4159,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,1.695953828,1.753246636,121.5292127,0.462532862,32.06123623,Groot,pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,15,2,1095,200,3955,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,4.784191559,6.2,408.6833333,1.435257468,94.60738807,Groot,non-pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,18,2,1106,120,3315,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,15,d,NA,2,0.137291407,1.09375,60.4296875,0.068645704,3.792675119,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,18,2,1106,120,3315,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,17,d,NA,2,0.200884433,1.09375,60.4296875,0.100442216,5.549432455,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,24,2,1123,240,4485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,14,d,sum,2,0.079556649,0.390625,29.19921875,0.019889162,1.486714874,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,24,2,1123,240,4485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,17,d,sum,2,0.143488881,0.390625,29.19921875,0.03587222,2.681448455,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,24,2,1123,240,4485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.170808197,0.390625,29.19921875,0.042702049,3.191978171,Euro,pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,25,2,1130,200,4445,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,3.416883653,7.285714286,539.75,1.025065096,75.94023919,Groot,non-pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,25,2,1130,200,4445,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,4.604062848,7.285714286,539.75,1.381218854,102.3252968,Groot,non-pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,25,2,1130,200,4445,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,4.025010796,4.269230769,316.2788462,1.207503239,89.45586494,Groot,non-pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,27,2,1134,120,2460,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,0.471369682,1.5625,64.0625,0.235684841,9.663078472,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,27,3,1134,120,1365,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.30365904,1.388889,31.59722475,0.15182952,3.454121582,Euro,pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,33,3,1160,210,4510,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,2.828385965,2.857142857,214.7619048,0.808110276,60.74295572,Groot,non-pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,13,d,NA,2,0.148641682,1.21875,76.4765625,0.044592505,2.798179663,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,14,d,NA,2,0.187373694,1.21875,76.4765625,0.056212108,3.52730979,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,15,d,NA,2,0.429167649,2.25,141.1875,0.128750295,8.079080998,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,17,d,NA,2,1.269423201,4.5,282.375,0.38082696,23.89689177,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,NA,2,0.411093704,1.21875,76.4765625,0.123328111,7.738838972,Euro,pulse
2015,DISBT,self sampling,WR244,221,TBB_DEF_70-99,Boomkor04e,33,3,1162,200,3765,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,NA,2,0.770164925,1.21875,76.4765625,0.231049478,14.49835471,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,16,d,sum,2,0.127262872,0.476190571,24.40476679,0.036360821,1.863492054,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,17,d,sum,2,0.153054837,0.476190571,24.40476679,0.043729953,2.241160106,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,19,d,sum,2,0.64470885,1.428571714,73.21430036,0.184202529,9.440379593,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,1.429821569,2.708333714,138.8021029,0.408520448,20.93667297,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,0.336633132,0.476190571,24.40476679,0.096180895,4.929270856,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,36,3,1170,210,3075,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,0.385821977,0.476190571,24.40476679,0.110234851,5.649536093,Euro,pulse
2015,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,43,4,1192,240,4800,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.118823146,0.27173925,21.73914,0.029705786,2.376462909,Groot,pulse
2015,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,43,4,1192,240,4800,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,0.327909488,0.5434785,43.47828,0.081977372,6.55818976,Groot,pulse
2015,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,43,4,1192,240,4800,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,0.380738759,0.5434785,43.47828,0.09518469,7.614775188,Groot,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.190116902,0.57971,42.608685,0.063372301,4.657864088,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,19,d,sum,2,0.719949195,1.861174333,136.7963135,0.239983065,17.63875527,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,1.104536516,2.440884333,179.4049985,0.368178839,27.06114465,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,1.042021278,1.983218667,145.766572,0.347340426,25.52952131,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.626931239,2.684973,197.3455155,0.542310413,39.85981537,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,1.292547271,1.861174333,136.7963135,0.43084909,31.66740814,Euro,pulse
2015,DISBT,self sampling,TH7,221,TBB_DEF_70-99,Boomkor04e,45,4,1200,180,4410,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,0.629645806,0.701754333,51.5789435,0.209881935,15.42632225,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,45,4,1201,90,4225,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,NA,2,6.468190566,18.62745067,1311.682984,4.312127044,303.6456127,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,45,4,1204,210,4950,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.364390783,0.952380857,78.57142071,0.104111652,8.589211306,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,45,4,1204,210,4950,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,19,d,sum,2,0.859611543,1.904761714,157.1428414,0.245603298,20.26227207,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,45,4,1204,210,4950,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,0.502794277,0.952380857,78.57142071,0.143655508,11.85157938,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,45,4,1204,210,4950,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,1.167598232,1.904761714,157.1428414,0.333599495,27.52195832,Euro,pulse
2015,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,47,4,1213,225,4575,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,5.462964526,4.555555556,347.3611111,1.45679054,111.0802787,Groot,non-pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1217,240,5405,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,0.576734607,0.95588225,86.10905935,0.144183652,12.98854396,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1217,240,5405,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,0.669651922,0.95588225,86.10905935,0.167412981,15.08111932,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1217,240,5405,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.54455154,1.9117645,172.2181187,0.386137885,34.78458782,Euro,pulse
2015,DISBT,self sampling,OD50,221,TBB_DEF_70-99,Boomkor04e,48,4,1217,240,5405,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,0.885120734,0.95588225,86.10905935,0.221280184,19.93365653,Euro,pulse
2015,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,49,4,1221,155,4305,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,NA,2,2.887373675,4.828190743,346.4226858,1.117693035,80.19447529,Euro,pulse
2015,DISBT,self sampling,UK45,2133,TBB_DEF_70-99,Boomkor12e,49,4,1225,275,4235,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,0.737251915,0.848484873,59.8888906,0.160854963,11.35367949,Groot,pulse
2016,DISBT,self sampling,UK158,221,TBB_DEF_70-99,Boomkor12e,5,1,1236,295,2260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.144552419,1.152542373,43.41242938,0.232790322,8.768435478,Euro,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,6,1,1240,220,3610,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,3.289945013,2.659090909,159.9886364,0.897257731,53.9850068,Groot,pulse
2016,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,6,1,1243,180,2560,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,19,d,NA,2,1.440783838,3.724637681,158.9178744,0.480261279,20.49114792,Euro,pulse
2016,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,6,1,1243,180,2560,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,NA,2,1.956996362,3.724637681,158.9178744,0.652332121,27.83283715,Euro,pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1244,230,3485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,2.121163567,3.668478261,213.0774457,0.553347018,32.14023927,Groot,non-pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1244,230,3485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,10.296757940000001,15.33695652,890.821558,2.686110766,156.018267,Groot,non-pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1244,230,3485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,9.291072575,12,697,2.423758063,140.7799475,Groot,non-pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1244,230,3485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,3.549561479,4,232.3333333,0.92597256,53.78357285,Groot,non-pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1244,230,3485,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,7.75506346,7.668478261,445.410779,2.023060033,117.5060703,Groot,non-pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,7,1,1247,191,4037,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,NA,2,0.793885795,1.653348063,111.2427688,0.249388208,16.77966993,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,7,1,1247,191,4037,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,NA,2,0.625175672,0.972326073,65.4213393,0.196390263,13.21379155,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,7,1,1247,191,4037,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,NA,2,0.816570391,0.972326073,65.4213393,0.256514259,17.25913439,Euro,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,8,1,1253,220,3245,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,2.631919667,2.4,129.8,0.717796273,38.82081508,Groot,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,8,1,1253,220,3245,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,sum,2,1.484693134,1.2,64.9,0.404916309,21.89922373,Groot,pulse
2016,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254,175,4525,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,NA,2,0.251397164,0.571428571,43.0952381,0.086193313,6.500412371,Euro,pulse
2016,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254,175,4525,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,NA,2,0.456886371,0.894410057,67.45342514,0.156646756,11.81377617,Euro,pulse
2016,DISBT,self sampling,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254,175,4525,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,NA,2,0.498469634,0.571428571,43.0952381,0.170903874,12.88900053,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,9,1,1256,206,5516,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,NA,2,0.175139752,0.291262136,26.77669903,0.051011578,4.689664434,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,9,1,1256,206,5516,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,NA,2,0.23149314,0.291262136,26.77669903,0.067425186,6.198622135,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,9,1,1256,206,5516,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,NA,2,0.35974771,0.397175534,36.51367076,0.104780886,9.632856149,Euro,pulse
2016,DISBT,self sampling,OD3,221,TBB_DEF_70-99,Boomkor04e,9,1,1256,206,5516,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,26,d,NA,2,0.460132047,0.397175534,36.51367076,0.134019043,12.32081734,Euro,pulse
2016,DISBT,self sampling,OD6,1324,TBB_DEF_70-99,Boomkor12e,9,1,1257,265,4730,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.335311133,1.496855321,118.0020945,0.302334596,23.83404399,Groot,pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,10,1,1266,270,4760,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,18,d,sum,2,0.592135081,1.203703704,95.49382716,0.131585574,10.43912217,Groot,non-pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,10,1,1266,270,4760,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,1.160294601,1.709401709,135.6125356,0.257843245,20.45556407,Groot,non-pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267,220,3260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,21,d,sum,2,0.708898997,1.103896104,59.97835498,0.19333609,10.50459423,Groot,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267,220,3260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,22,d,sum,2,1.055803702,1.425619835,77.45867769,0.287946464,15.64509122,Groot,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267,220,3260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,23,d,sum,2,1.873992085,2.207792208,119.95671,0.511088751,27.76915544,Groot,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267,220,3260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,24,d,sum,2,1.067822852,1.103896104,59.97835498,0.291224414,15.82319317,Groot,pulse
2016,DISBT,self sampling,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267,220,3260,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,25,d,sum,2,1.210569111,1.103896104,59.97835498,0.330155212,17.93843319,Groot,pulse
2016,DISBT,self sampling,TX29,1677,TBB_DEF_70-99,Boomkor12w,12,1,1269,210,4225,Scophthalmus maximus,Turbot,Tarbot,TUR,885703e6,20,d,sum,2,2.262574472,4.285714286,301.7857143,0.646449849,45.52084354,Groot,non-pulse
