"","a","b","cv","model","n","prop"
"1",2.20123559401002,2081.95352712425,0.254972227507114,"Segreg",589,0.588411588411588
"2",2.11263016240568,0.000152689325338523,0.272489976446213,"Ricker",169,0.168831168831169
"3",1461737817.10123,318956.840826538,0.254972137902578,"Bevholt",243,0.242757242757243
